entry_time,exit_time,entry_price,exit_price,position_size,pnl,pnl_pct,duration,exit_reason
2023-01-01 20:00:00,2023-01-02 00:00:00,1.0790926382456005,1.0529298697551606,92670.44964979187,-2429.394294316474,-0.02429394294316474,4.0,stop_loss
2023-01-02 02:00:00,2023-01-02 05:00:00,1.0422819505353806,1.0392970306965235,93607.68998788454,-284.27576062716776,-0.002913688267202627,3.0,new_signal
2023-01-02 05:00:00,2023-01-02 06:00:00,1.0392970306965235,1.033187824161368,93598.31577655683,-576.6466744328127,-0.005927916413111178,1.0,new_signal
2023-01-02 06:00:00,2023-01-02 13:00:00,1.033187824161368,1.0192568006366438,93588.92827278691,-1308.559119002226,-0.013532860180679158,7.0,new_signal
2023-01-02 13:00:00,2023-01-02 14:00:00,1.0192568006366438,0.9993420242146211,93579.50542210523,-1868.2908247833595,-0.0195875499783402,1.0,new_signal
2023-01-02 14:00:00,2023-01-02 20:00:00,0.9993420242146211,0.9933053156661653,93570.05422946556,-569.5023278591561,-0.006090381137551383,6.0,new_signal
2023-01-02 20:00:00,2023-01-02 21:00:00,0.9933053156661653,0.9828325924414779,93560.66879093462,-984.4327126970239,-0.010592780173790702,1.0,new_signal
2023-01-02 21:00:00,2023-01-02 22:00:00,0.9828325924414779,0.9762597382937905,93551.2628765537,-619.4653227901943,-0.006737329618010559,1.0,new_signal
2023-01-02 22:00:00,2023-01-03 01:00:00,0.9762597382937905,0.9748602969355658,93541.87625768359,-135.4658834241712,-0.0014834006937565153,3.0,new_signal
2023-01-03 01:00:00,2023-01-03 04:00:00,0.9748602969355658,0.9697254119749753,93532.51535594859,-484.8137492767856,-0.005317040038950109,3.0,new_signal
2023-01-03 04:00:00,2023-01-03 15:00:00,0.9697254119749753,0.9624052242764043,93523.13734076853,-689.1072772920348,-0.0075983447157255465,11.0,new_signal
2023-01-03 15:00:00,2023-01-03 19:00:00,0.9624052242764043,1.003982364078763,93513.74945953637,3883.3399269590836,0.04314912225811883,4.0,new_signal
2023-01-03 19:00:00,2023-01-03 20:00:00,1.003982364078763,1.0096684808997411,-93504.5917151946,-536.3984637441674,-0.00571384563142887,1.0,new_signal
2023-01-03 20:00:00,2023-01-03 23:00:00,1.0096684808997411,1.022873205615202,-92442.09410941537,-1225.4002318923194,-0.013128931551798931,3.0,new_signal
2023-01-03 23:00:00,2023-01-04 01:00:00,1.022873205615202,1.0388394453118903,-90046.15743152535,-1442.375708329407,-0.015659987553706584,2.0,new_signal
2023-01-04 01:00:00,2023-01-04 02:00:00,1.0388394453118903,0.9990379248743517,-87269.32839913713,3469.092689411071,0.038265363065185,1.0,new_signal
2023-01-04 02:00:00,2023-01-04 23:00:00,0.9990379248743517,0.982821152278173,-94214.02142177372,1523.2175841136884,0.016183200993694198,21.0,new_signal
2023-01-04 23:00:00,2023-01-05 04:00:00,0.982821152278173,0.9745401266253697,97313.62786471391,-810.5984504761334,-0.008475349395794203,5.0,new_signal
2023-01-05 04:00:00,2023-01-05 07:00:00,0.9745401266253697,0.9579646625892605,97303.85515644425,-1617.5172344591,-0.01705764782287819,3.0,new_signal
2023-01-05 07:00:00,2023-01-05 08:00:00,0.9579646625892605,0.956587584141839,97294.04058950653,-138.63503992030977,-0.0014874325559956067,1.0,new_signal
2023-01-05 08:00:00,2023-01-05 09:00:00,0.956587584141839,0.9606286253892649,97284.30418234988,388.45718155806986,0.004174222917328133,1.0,new_signal
2023-01-05 09:00:00,2023-01-05 22:00:00,0.9606286253892649,0.9967378260218411,97274.59621404757,3507.6600476680114,0.03753725715456715,13.0,new_signal
2023-01-05 22:00:00,2023-01-05 23:00:00,0.9967378260218411,1.0083233467966968,-97265.0449546174,-1131.7699297717363,-0.01167401962523744,1.0,new_signal
2023-01-05 23:00:00,2023-01-06 00:00:00,1.0083233467966968,1.0206430275438727,-95020.24568122531,-1175.4681788724208,-0.012268597110096837,1.0,new_signal
2023-01-06 00:00:00,2023-01-06 02:00:00,1.0206430275438727,1.028801023839938,-92716.91556153835,-761.1536166164874,-0.00804339629597333,2.0,new_signal
2023-01-06 02:00:00,2023-01-06 05:00:00,1.028801023839938,1.0395908791379824,-91237.2616938366,-989.1793227210213,-0.010538320424230068,3.0,new_signal
2023-01-06 05:00:00,2023-01-06 06:00:00,1.0395908791379824,1.0245505517964586,-89334.29249383761,1339.0406269973075,0.014418267911664258,1.0,new_signal
2023-01-06 06:00:00,2023-01-06 19:00:00,1.0245505517964586,0.9824510002684759,-91948.13528417028,3866.458532423715,0.041042805456731835,13.0,new_signal
2023-01-06 19:00:00,2023-01-06 22:00:00,0.9824510002684759,0.9757665125446623,99818.98432801198,-672.108776455311,-0.006853548978626722,3.0,new_signal
2023-01-06 22:00:00,2023-01-07 03:00:00,0.9757665125446623,0.9585800362000235,99808.9682390855,-1720.1482158432304,-0.01766242756323319,5.0,new_signal
2023-01-07 03:00:00,2023-01-07 18:00:00,0.9585800362000235,1.0078625043281007,99798.89786801809,4913.306825041103,0.05135937860548938,15.0,new_signal
2023-01-07 18:00:00,2023-01-07 23:00:00,1.0078625043281007,1.0457804596708895,-99789.16197659327,-3789.01886530689,-0.03767403212513155,5.0,new_signal
2023-01-07 23:00:00,2023-01-08 11:00:00,1.0457804596708895,1.0735481886942162,-92543.04404573313,-2574.677640921281,-0.026603486587918165,12.0,new_signal
2023-01-08 11:00:00,2023-01-08 12:00:00,1.0735481886942162,1.084041028906133,-87746.58791031066,-925.4669711558716,-0.009824470270115045,1.0,new_signal
2023-01-08 12:00:00,2023-01-08 13:00:00,1.084041028906133,1.0750342765964205,-86039.19136588917,770.3089315680778,0.008258913045862227,1.0,new_signal
2023-01-08 13:00:00,2023-01-09 07:00:00,1.0750342765964205,1.0393601621423205,-87472.24252527117,3115.949033194612,0.033135823872307825,18.0,new_signal
2023-01-09 07:00:00,2023-01-09 08:00:00,1.0393601621423205,1.0453317960639072,93467.99093726037,553.2713721214583,0.005695203210004299,1.0,new_signal
2023-01-09 08:00:00,2023-01-09 12:00:00,1.0453317960639072,1.0587949598829234,93458.67083574856,1253.301717287276,0.012828677097087116,4.0,new_signal
2023-01-09 12:00:00,2023-01-09 17:00:00,1.0587949598829234,1.1063673669783631,-93449.38438760083,-4450.781624372711,-0.044982954460847754,5.0,new_signal
2023-01-09 17:00:00,2023-01-09 19:00:00,1.1063673669783631,1.129327808564534,-85403.82806172299,-1965.7320513459665,-0.020804037305855564,2.0,stop_loss
2023-01-09 21:00:00,2023-01-09 23:00:00,1.1577213209388957,1.1617677485151299,-79913.49062806045,-328.0061979946637,-0.0035453402208497314,2.0,new_signal
2023-01-09 23:00:00,2023-01-10 00:00:00,1.1617677485151299,1.153114998393774,-79348.83712599849,682.0107433616704,0.007398289703274697,1.0,new_signal
2023-01-10 00:00:00,2023-01-10 04:00:00,1.153114998393774,1.1737774630593147,-80531.70887715972,-1668.7099043770038,-0.017969719904395543,4.0,new_signal
2023-01-10 04:00:00,2023-01-10 05:00:00,1.1737774630593147,1.1417954496926719,-77688.46412710618,2480.1982814053667,0.027198446553020034,1.0,new_signal
2023-01-10 05:00:00,2023-01-11 07:00:00,1.1417954496926719,1.103471834892923,-82032.73816714632,3139.2650176810353,0.03351602182186358,26.0,new_signal
2023-01-11 07:00:00,2023-01-11 08:00:00,1.103471834892923,1.1234340572920665,87722.39208243486,1746.2063839917905,0.018039473294042315,1.0,new_signal
2023-01-11 08:00:00,2023-01-11 12:00:00,1.1234340572920665,1.1699646256770004,87713.69777988382,4076.2371166628254,0.04136608628873752,4.0,new_signal
2023-01-11 12:00:00,2023-01-11 13:00:00,1.1699646256770004,1.1887195934580879,-87705.1008328244,-1650.1191789469556,-0.016081173180662083,1.0,new_signal
2023-01-11 13:00:00,2023-01-11 14:00:00,1.1887195934580879,1.1624193447080746,-84928.8732592749,2228.714344517236,0.022075961334529052,1.0,new_signal
2023-01-11 14:00:00,2023-01-11 23:00:00,1.1624193447080746,1.1108776529059154,-88763.39048991272,4570.085052601217,0.04429223253544864,9.0,take_profit
2023-01-12 01:00:00,2023-01-12 07:00:00,1.0937332551865246,1.0860145577107925,98511.41284669757,-765.7290350932229,-0.007106850017367451,6.0,new_signal
2023-01-12 07:00:00,2023-01-12 20:00:00,1.0860145577107925,1.1379313679304557,98501.5266976044,5108.2806690557045,0.047752503208227784,13.0,new_signal
2023-01-12 20:00:00,2023-01-13 05:00:00,1.1379313679304557,1.1037603636958897,-98491.90124587934,3360.131601706385,0.029980556980714293,9.0,new_signal
2023-01-13 05:00:00,2023-01-13 18:00:00,1.1037603636958897,1.1494635201398342,104580.26530214252,4773.637666058474,0.04135470412716678,13.0,new_signal
2023-01-13 18:00:00,2023-01-14 00:00:00,1.1494635201398342,1.1703073322072592,-104570.01518339461,-2185.7566971453666,-0.01818442000794648,6.0,new_signal
2023-01-14 00:00:00,2023-01-14 02:00:00,1.1703073322072592,1.209253575519198,-100834.75326363988,-3933.2315742010605,-0.033330309840190496,2.0,new_signal
2023-01-14 02:00:00,2023-01-14 04:00:00,1.209253575519198,1.2188823544350762,-94329.69348882553,-914.0286037510974,-0.0080129786090892,2.0,new_signal
2023-01-14 04:00:00,2023-01-14 09:00:00,1.2188823544350762,1.227890853657634,-92829.94924619004,-841.957777895634,-0.00744115601660706,5.0,new_signal
2023-01-14 09:00:00,2023-01-14 11:00:00,1.227890853657634,1.2444403552397096,-91458.59466866462,-1519.284895465434,-0.013528664661321207,2.0,new_signal
2023-01-14 11:00:00,2023-01-14 17:00:00,1.2444403552397096,1.2624350847853285,-89016.93959180261,-1607.454658317226,-0.01451082104805236,6.0,new_signal
2023-01-14 17:00:00,2023-01-14 19:00:00,1.2624350847853285,1.2518268898797535,-86470.40926830999,911.8826559080192,0.008353382829877711,2.0,new_signal
2023-01-14 19:00:00,2023-01-15 11:00:00,1.2518268898797535,1.1882124325939707,-87927.2556276684,5588.220834467389,0.05076983661076177,16.0,take_profit
2023-01-15 12:00:00,2023-01-15 13:00:00,1.1760747464122931,1.172913347803388,98337.64448235353,-316.65156925977004,-0.0027379588636847695,1.0,new_signal
2023-01-15 13:00:00,2023-01-16 04:00:00,1.172913347803388,1.2275082085496172,98327.7974652429,5362.157501172506,0.04649404445599593,15.0,take_profit
2023-01-16 09:00:00,2023-01-16 12:00:00,1.2193815195715472,1.2450073733620213,-98973.43462394293,-2542.4398976078974,-0.021066502769509093,3.0,new_signal
2023-01-16 12:00:00,2023-01-16 13:00:00,1.2450073733620213,1.2637240332746489,-94889.31987083373,-1782.006825064025,-0.015084124412515078,1.0,new_signal
2023-01-16 13:00:00,2023-01-16 14:00:00,1.2637240332746489,1.3059020589238353,-92069.1433483247,-3889.306353837353,-0.03342764689112446,1.0,new_signal
2023-01-16 14:00:00,2023-01-16 18:00:00,1.3059020589238353,1.343234386781704,-86112.78659876093,-3220.574264864684,-0.028638816610816853,4.0,new_signal
2023-01-16 18:00:00,2023-01-16 22:00:00,1.343234386781704,1.2739310397697157,-81317.65340862393,5630.405898240539,0.051546960933522006,4.0,take_profit
