entry_time,exit_time,entry_price,exit_price,position_size,pnl,pnl_pct,duration,exit_reason
2023-01-01 00:00:00,2023-01-01 01:00:00,1.1055880013234927,1.1041716276289113,-90449.60679773171,123.11684927572252,0.0012311684927572251,1.0,new_signal
2023-01-01 01:00:00,2023-01-01 02:00:00,1.1041716276289113,1.1114591654129629,-90672.60409893752,-665.8189731932365,-0.006650334566276385,1.0,new_signal
2023-01-01 02:00:00,2023-01-01 03:00:00,1.1114591654129629,1.1286318712761745,-89474.53497609188,-1541.5690619841482,-0.01550136792508607,1.0,new_signal
2023-01-01 03:00:00,2023-01-01 04:00:00,1.1286318712761745,1.1248482849248298,-86742.85480965406,323.32045396137426,0.003302532944496624,1.0,new_signal
2023-01-01 04:00:00,2023-01-01 05:00:00,1.1248482849248298,1.1223339325467718,-87317.7096648685,214.64750951898014,0.002185393100897077,1.0,new_signal
2023-01-01 05:00:00,2023-01-01 06:00:00,1.1223339325467718,1.1403175965415024,-87700.20192427056,-1582.1712678498336,-0.01607425326045363,1.0,new_signal
2023-01-01 06:00:00,2023-01-01 07:00:00,1.1403175965415024,1.153701961451797,-84925.30510013274,-1141.5701981318161,-0.011787987880863899,1.0,new_signal
2023-01-01 07:00:00,2023-01-01 08:00:00,1.153701961451797,1.1457877139077233,-82946.38537997646,651.7062793191946,0.006810214787613974,1.0,new_signal
2023-01-01 08:00:00,2023-01-01 09:00:00,1.1457877139077233,1.1521438402404511,-84083.92571131921,-539.291893226426,-0.005597663028577752,1.0,new_signal
2023-01-01 09:00:00,2023-01-01 10:00:00,1.1521438402404511,1.146939867880258,-83147.79514638468,427.93055169379727,0.004466998986623919,1.0,new_signal
2023-01-01 10:00:00,2023-01-01 11:00:00,1.146939867880258,1.1417338216419408,-83893.98899003226,431.96675556586484,0.00448930209109505,1.0,new_signal
2023-01-01 11:00:00,2023-01-01 12:00:00,1.1417338216419408,1.1446240386759625,-84650.65543623602,-249.5034250380108,-0.0025815546321617602,1.0,new_signal
2023-01-01 12:00:00,2023-01-01 13:00:00,1.1446240386759625,1.1230551161760884,-84214.70913397688,1811.691646662675,0.01879461641304515,1.0,new_signal
2023-01-01 13:00:00,2023-01-01 14:00:00,1.1230551161760884,1.0945507968255455,-87440.99110367721,2487.6605044228163,0.025332320204880292,1.0,new_signal
2023-01-01 14:00:00,2023-01-01 15:00:00,1.0945507968255455,1.0855381686847987,-91986.41412194016,824.0466063052934,0.008184500215333864,1.0,new_signal
2023-01-01 15:00:00,2023-01-01 16:00:00,1.0855381686847987,1.0747187892380365,-93504.60280308075,1006.6372200696744,0.009917333003908589,1.0,new_signal
2023-01-01 16:00:00,2023-01-01 17:00:00,1.0747187892380365,1.0799783927493718,-95377.85920951041,-506.80002455662856,-0.004944179337126884,1.0,new_signal
2023-01-01 17:00:00,2023-01-01 18:00:00,1.0799783927493718,1.0703371611177073,-94439.3450934578,905.4575041624701,0.00887769129269389,1.0,new_signal
2023-01-01 18:00:00,2023-01-01 19:00:00,1.0703371611177073,1.0554469134783395,-96131.21336499744,1426.3445032559598,0.01386243123447166,1.0,new_signal
2023-01-01 19:00:00,2023-01-01 20:00:00,1.0554469134783395,1.0790926382456005,-98833.9712197077,-2342.3334316541927,-0.022454638974752823,1.0,new_signal
2023-01-01 20:00:00,2023-01-01 21:00:00,1.0790926382456005,1.0756299435597534,-94492.77765834627,322.1176759935189,0.003159055180110766,1.0,new_signal
2023-01-01 21:00:00,2023-01-01 22:00:00,1.0756299435597534,1.0764811670724979,95091.70017427499,75.82606983606472,0.0007413325179028434,1.0,new_signal
2023-01-01 22:00:00,2023-01-01 23:00:00,1.0764811670724979,1.06137639871619,95082.19476392813,-1441.2404265915166,-0.01408091255090475,1.0,new_signal
2023-01-01 23:00:00,2023-01-02 00:00:00,1.06137639871619,1.0529298697551606,95072.61888727901,-808.0388688434238,-0.00800769214841925,1.0,new_signal
2023-01-02 00:00:00,2023-01-02 01:00:00,1.0529298697551606,1.0542227694805448,95063.07349209898,117.89613878151047,0.0011778453841361938,1.0,new_signal
2023-01-02 01:00:00,2023-01-02 02:00:00,1.0542227694805448,1.0422819505353806,95053.57301402159,-1139.9711366256972,-0.011376089940269767,1.0,new_signal
2023-01-02 02:00:00,2023-01-02 03:00:00,1.0422819505353806,1.0483599646483024,95044.01320804127,572.6968367108551,0.005781157499268036,1.0,new_signal
2023-01-02 03:00:00,2023-01-02 04:00:00,1.0483599646483024,1.0422071204290466,-95034.53635827113,579.7804141376778,0.0058193121341494165,1.0,new_signal
2023-01-02 04:00:00,2023-01-02 05:00:00,1.0422071204290466,1.0392970306965235,-96147.10944370844,274.8004457361713,0.0027423770428777385,1.0,new_signal
2023-01-02 05:00:00,2023-01-02 06:00:00,1.0392970306965235,1.033187824161368,-96675.9158247564,585.6189177927617,0.0058285042341435405,1.0,new_signal
2023-01-02 06:00:00,2023-01-02 07:00:00,1.033187824161368,1.0526323291855657,-97809.50284305034,-1907.0052416856906,-0.018870854054520814,1.0,new_signal
2023-01-02 07:00:00,2023-01-02 08:00:00,1.0526323291855657,1.0526133377132785,-94186.2858044346,-3.1683507966788005,-3.1957212091764174e-05,1.0,new_signal
2023-01-02 08:00:00,2023-01-02 09:00:00,1.0526133377132785,1.041667210364059,94180.26574863336,-1035.8144074025638,-0.010448481237783368,1.0,new_signal
2023-01-02 09:00:00,2023-01-02 10:00:00,1.041667210364059,1.0547958655519154,94170.79823844356,1231.3693904058428,0.012552872226830354,1.0,new_signal
2023-01-02 10:00:00,2023-01-02 11:00:00,1.0547958655519154,1.0358498918947636,94161.43976407975,-1788.8570131497531,-0.018010846242562824,1.0,new_signal
2023-01-02 11:00:00,2023-01-02 12:00:00,1.0358498918947636,1.0392963628816572,94151.93750819797,319.59933267129196,0.003277025170645406,1.0,new_signal
2023-01-02 12:00:00,2023-01-02 13:00:00,1.0392963628816572,1.0192568006366438,94142.53792558236,-1891.3730197637303,-0.019330891363210572,1.0,new_signal
2023-01-02 13:00:00,2023-01-02 14:00:00,1.0192568006366438,0.9993420242146211,-94133.03112517901,1869.9347140917357,0.01948950383103067,1.0,new_signal
2023-01-02 14:00:00,2023-01-02 15:00:00,0.9993420242146211,1.0024897582472347,-97875.26912343502,-312.9912633151474,-0.003199964019364779,1.0,new_signal
2023-01-02 15:00:00,2023-01-02 16:00:00,1.0024897582472347,1.0100501714642987,-97250.85663720775,-740.168074111806,-0.007592013447542988,1.0,new_signal
2023-01-02 16:00:00,2023-01-02 17:00:00,1.0100501714642987,1.0119134847154576,-95785.2864831584,-183.32431472160835,-0.0018948652051809314,1.0,new_signal
2023-01-02 17:00:00,2023-01-02 18:00:00,1.0119134847154576,1.010875413630113,-95422.96330920975,94.23278271393832,0.0009759009338044088,1.0,new_signal
2023-01-02 18:00:00,2023-01-02 19:00:00,1.010875413630113,1.0079680646200755,-95609.39638503276,273.151323018625,0.002826214356670372,1.0,new_signal
2023-01-02 19:00:00,2023-01-02 20:00:00,1.0079680646200755,0.9933053156661653,-96151.36667825724,1405.0679679971463,0.014497566144255623,1.0,new_signal
2023-01-02 20:00:00,2023-01-02 21:00:00,0.9933053156661653,0.9828325924414779,98980.37141578062,-1041.4580912662,-0.010592780173790704,1.0,new_signal
2023-01-02 21:00:00,2023-01-02 22:00:00,0.9828325924414779,0.9762597382937905,98970.42064361363,-655.3491816735585,-0.006737329618010558,1.0,new_signal
2023-01-02 22:00:00,2023-01-02 23:00:00,0.9762597382937905,0.9867666462651982,98960.49028469135,1034.8862186710817,0.010711872290637602,1.0,new_signal
2023-01-02 23:00:00,2023-01-03 00:00:00,0.9867666462651982,0.9920658244285812,98950.64692130887,519.4488296622337,0.005319975996382343,1.0,new_signal
2023-01-03 00:00:00,2023-01-03 01:00:00,0.9920658244285812,0.9748602969355658,-98940.77828415282,1697.5056091234767,0.01729399809538923,1.0,new_signal
2023-01-03 01:00:00,2023-01-03 02:00:00,0.9748602969355658,0.9798104977855197,-102423.25276024413,-512.033441782395,-0.005128110551386629,1.0,new_signal
2023-01-03 02:00:00,2023-01-03 03:00:00,0.9798104977855197,0.9761779622091022,-101378.11032188938,363.31143855690027,0.0036575712205641504,1.0,new_signal
2023-01-03 03:00:00,2023-01-03 04:00:00,0.9761779622091022,0.9697254119749753,-102122.4463879176,653.9986787802029,0.006560344743939639,1.0,new_signal
2023-01-03 04:00:00,2023-01-03 05:00:00,0.9697254119749753,0.9758098015537956,103471.24512403178,624.5109527816687,0.006224029002653751,1.0,new_signal
2023-01-03 05:00:00,2023-01-03 06:00:00,0.9758098015537956,0.9860591872419511,103460.9302578224,1055.3100478277106,0.010452941456984388,1.0,new_signal
2023-01-03 06:00:00,2023-01-03 07:00:00,0.9860591872419511,1.0001394254140574,103450.63793494507,1451.4363681012182,0.01422858930007923,1.0,new_signal
2023-01-03 07:00:00,2023-01-03 08:00:00,1.0001394254140574,0.9878359256186893,103440.36569147966,-1277.7876235873862,-0.012351169524724013,1.0,new_signal
2023-01-03 08:00:00,2023-01-03 09:00:00,0.9878359256186893,0.9834725121484889,103429.95723740527,-456.3936946257313,-0.004466923080413586,1.0,new_signal
2023-01-03 09:00:00,2023-01-03 10:00:00,0.9834725121484889,0.9868754843090733,103419.5912970815,346.83087708057707,0.003409986903490288,1.0,new_signal
2023-01-03 10:00:00,2023-01-03 11:00:00,0.9868754843090733,0.9966917999931855,103409.26716867085,1009.9446527588483,0.00989636610635852,1.0,new_signal
